ID,VICTIMAS,FECHA,ANIO,MES,DIA,HORA,MEDIO,COMUNA,X,Y,PARTICIPANTES,ACUSADO,ROL,DAMNIFICADO,SEXO,EDAD,OBITO,SEMESTRE
2017-0010,1,2017-01-16,2017,1,16,16:30:00,AVENIDA,6,"-58,44","-34,63",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,23,1,1
2017-0011,1,2017-01-22,2017,1,22,02:30:00,AUTOPISTA,12,"-58,50","-34,55",MOTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,MOTO,FEMENINO,29,1,1
2017-0012,1,2017-01-24,2017,1,24,14:00:00,CALLE,4,"-58,41","-34,65",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,30,1,1
2017-0013,1,2017-01-27,2017,1,27,07:00:00,AVENIDA,4,"-58,39","-34,65",PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,4,1,1
2017-0014,1,2017-01-28,2017,1,28,08:27:34,AVENIDA,12,"-58,49","-34,55",MULTIPLE,MULTIPLE,PASAJERO,MOTO,FEMENINO,22,1,1
2017-0015,1,2017-02-02,2017,2,2,15:18:03,AVENIDA,2,"-58,39","-34,60",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,82,1,1
2017-0016,1,2017-02-03,2017,2,3,05:12:21,AUTOPISTA,1,"-58,38","-34,62",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,27,1,1
2017-0017,1,2017-02-06,2017,2,6,08:00:00,AVENIDA,14,"-58,43","-34,58",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,32,1,1
2017-0018,1,2017-02-09,2017,2,9,07:00:00,AUTOPISTA,9,"-58,51","-34,67",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,30,1,1
2017-0021,1,2017-02-18,2017,2,18,05:30:00,CALLE,1,"-58,38","-34,61",MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,43,1,1
2017-0024,1,2017-02-23,2017,2,23,20:50:00,AVENIDA,7,"-58,47","-34,63",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,39,1,1
2017-0025,1,2017-02-24,2017,2,24,17:05:00,AVENIDA,7,"-58,44","-34,65",MOTO-SD,DESCONOCIDO,CONDUCTOR,MOTO,MASCULINO,23,1,1
2017-0026,2,2017-02-26,2017,2,26,05:15:00,AVENIDA,4,"-58,42","-34,65",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,FEMENINO,23,1,1
2017-0026,2,2017-02-26,2017,2,26,05:15:00,AVENIDA,4,"-58,42","-34,65",AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,19,1,1
2017-0027,1,2017-02-26,2017,2,26,21:57:00,AVENIDA,1,"-58,38","-34,63",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,0,1,1
2017-0028,1,2017-02-28,2017,2,28,09:20:00,AVENIDA,6,"-58,45","-34,61",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,87,1,1
2017-0029,1,2017-03-07,2017,3,7,02:15:00,CALLE,9,"-58,49","-34,65",SD-AUTO,AUTO,DESCONOCIDO,DESCONOCIDO,MASCULINO,34,1,1
2017-0030,1,2017-03-07,2017,3,7,08:00:00,AVENIDA,9,"-58,47","-34,66",AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,FEMENINO,27,1,1
2017-0031,1,2017-03-11,2017,3,11,01:30:00,CALLE,3,"-58,41","-34,63",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,MASCULINO,70,1,1
2017-0032,1,2017-03-12,2017,3,12,05:00:00,AUTOPISTA,8,"-58,49","-34,68",AUTO-AUTO,AUTO,PASAJERO,AUTO,FEMENINO,40,1,1
2017-0033,1,2017-03-12,2017,3,12,07:30:00,AUTOPISTA,11,"-58,52","-34,60",AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,28,1,1
2017-0034,1,2017-03-13,2017,3,13,07:50:00,CALLE,14,"-58,43","-34,58",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,43,1,1
2017-0035,3,2017-03-23,2017,3,23,05:00:00,AVENIDA,1,"-58,36","-34,61",AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,28,1,1
2017-0035,3,2017-03-23,2017,3,23,05:00:00,AVENIDA,1,"-58,36","-34,61",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,MASCULINO,32,1,1
2017-0035,3,2017-03-23,2017,3,23,05:00:00,AVENIDA,1,"-58,36","-34,61",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,MASCULINO,30,1,1
2017-0036,2,2017-03-29,2017,3,29,18:00:00,AUTOPISTA,12,"-58,51","-34,58",MOTO-PASAJEROS,PASAJEROS,PASAJERO,MOTO,FEMENINO,0,1,1
2017-0036,2,2017-03-29,2017,3,29,18:00:00,AUTOPISTA,12,"-58,51","-34,58",MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,20,1,1
2017-0037,1,2017-03-31,2017,3,31,03:00:00,AVENIDA,1,"-58,39","-34,62",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,41,1,1
2017-0038,1,2017-04-01,2017,4,1,19:00:00,AVENIDA,7,"-58,45","-34,64",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,FEMENINO,40,1,1
2017-0040,1,2017-04-03,2017,4,3,09:40:00,AVENIDA,13,"-58,44","-34,55",MULTIPLE,MULTIPLE,CONDUCTOR,AUTO,MASCULINO,43,1,1
2017-0041,1,2017-04-03,2017,4,3,23:15:00,CALLE,7,"-58,45","-34,64",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,17,1,1
2017-0042,1,2017-04-10,2017,4,10,09:00:00,AUTOPISTA,14,nan,nan,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,0,1,1
2017-0045,1,2017-04-14,2017,4,14,06:15:00,CALLE,10,"-58,52","-34,62",MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,21,1,1
2017-0047,1,2017-04-23,2017,4,23,06:30:00,AVENIDA,8,"-58,47","-34,67",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,37,1,1
2017-0049,1,2017-04-27,2017,4,27,18:16:00,AVENIDA,8,"-58,44","-34,66",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,22,1,1
2017-0050,2,2017-04-28,2017,4,28,11:08:08,AUTOPISTA,9,nan,nan,MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,46,1,1
2017-0050,2,2017-04-28,2017,4,28,11:08:08,AUTOPISTA,9,nan,nan,MOTO-CARGAS,CARGAS,PASAJERO,MOTO,MASCULINO,16,1,1
2017-0051,1,2017-05-01,2017,5,1,03:47:47,AUTOPISTA,7,nan,nan,AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,33,1,1
2017-0052,1,2017-05-05,2017,5,5,03:40:00,AUTOPISTA,8,"-58,49","-34,68",PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,47,1,1
2017-0053,1,2017-05-05,2017,5,5,20:16:22,CALLE,4,"-58,38","-34,65",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,28,1,1
2017-0054,1,2017-05-07,2017,5,7,21:00:00,AVENIDA,15,"-58,49","-34,59",MOTO-AUTO,AUTO,PASAJERO,MOTO,FEMENINO,20,1,1
2017-0055,1,2017-05-09,2017,5,9,08:30:00,AVENIDA,12,"-58,50","-34,58",AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,32,1,1
2017-0058,1,2017-05-09,2017,5,9,23:10:00,AVENIDA,1,"-58,38","-34,60",PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,80,1,1
2017-0059,1,2017-05-11,2017,5,11,09:24:00,CALLE,1,"-58,38","-34,63",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,39,1,1
2017-0060,1,2017-05-13,2017,5,13,07:20:00,AVENIDA,8,"-58,46","-34,67",MOTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,MOTO,MASCULINO,30,1,1
2017-0061,1,2017-05-15,2017,5,15,13:29:30,AVENIDA,2,"-58,39","-34,60",PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,47,1,1
2017-0062,1,2017-05-15,2017,5,15,16:00:00,AVENIDA,10,"-58,51","-34,63",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,35,1,1
2017-0063,1,2017-05-17,2017,5,17,10:13:00,AVENIDA,1,"-58,38","-34,62",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,79,1,1
2017-0064,1,2017-05-20,2017,5,20,05:00:00,CALLE,1,"-58,38","-34,61",CARGAS-AUTO,AUTO,PASAJERO,CARGAS,MASCULINO,61,1,1
2017-0065,1,2017-05-22,2017,5,22,16:00:00,AVENIDA,4,"-58,38","-34,64",BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,MASCULINO,21,1,1
2017-0066,1,2017-05-22,2017,5,22,18:10:00,AVENIDA,15,"-58,46","-34,60",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,10,1,1
2017-0067,1,2017-05-23,2017,5,23,02:45:00,AVENIDA,6,"-58,43","-34,63",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,21,1,1
2017-0068,1,2017-05-27,2017,5,27,19:50:00,AVENIDA,8,"-58,44","-34,66",MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,32,1,1
2017-0069,1,2017-05-24,2017,5,24,14:15:00,AUTOPISTA,9,"-58,52","-34,66",MOTO-SD,DESCONOCIDO,CONDUCTOR,MOTO,MASCULINO,39,1,1
2017-0070,1,2017-05-30,2017,5,30,13:20:00,CALLE,11,"-58,51","-34,60",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,80,1,1
2017-0072,1,2017-06-03,2017,6,3,23:20:00,AVENIDA,12,"-58,49","-34,58",AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,25,1,1
2017-0073,1,2017-06-04,2017,6,4,09:00:00,AVENIDA,3,"-58,41","-34,60",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,19,1,1
2017-0074,1,2017-06-04,2017,6,4,12:50:00,CALLE,9,"-58,53","-34,64",SD-SD,DESCONOCIDO,DESCONOCIDO,DESCONOCIDO,MASCULINO,70,1,1
2017-0075,1,2017-06-12,2017,6,12,22:38:00,AVENIDA,1,"-58,38","-34,61",PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,55,1,1
2017-0076,1,2017-06-13,2017,6,13,14:50:00,AVENIDA,2,"-58,39","-34,58",PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,30,1,1
2017-0077,1,2017-06-17,2017,6,17,23:45:00,CALLE,14,"-58,43","-34,58",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,60,1,1
2017-0079,1,2017-06-19,2017,6,19,16:26:00,CALLE,3,"-58,41","-34,62",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,33,1,1
2017-0080,1,2017-06-22,2017,6,22,10:15:00,AVENIDA,9,"-58,50","-34,64",PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,95,1,1
2017-0082,1,2017-06-25,2017,6,25,22:40:00,AVENIDA,4,"-58,39","-34,63",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,36,1,1
2017-0083,1,2017-07-04,2017,7,4,00:25:00,AVENIDA,9,"-58,50","-34,65",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,37,1,2
2017-0084,1,2017-07-05,2017,7,5,12:49:00,AVENIDA,2,"-58,39","-34,59",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,73,1,2
2017-0085,1,2017-07-07,2017,7,7,14:15:00,AVENIDA,4,"-58,37","-34,63",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,84,1,2
2017-0086,1,2017-07-09,2017,7,9,07:30:00,AVENIDA,9,"-58,52","-34,64",PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,30,1,2
2017-0087,1,2017-07-10,2017,7,10,10:45:00,CALLE,3,"-58,41","-34,62",PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,73,1,2
2017-0088,1,2017-07-10,2017,7,10,22:30:00,AVENIDA,1,"-58,37","-34,63",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,43,1,2
2017-0089,1,2017-07-13,2017,7,13,12:05:00,CALLE,9,"-58,52","-34,65",SD-AUTO,AUTO,DESCONOCIDO,DESCONOCIDO,MASCULINO,23,1,2
2017-0090,1,2017-07-15,2017,7,15,05:15:00,AUTOPISTA,11,"-58,52","-34,59",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,22,1,2
2017-0091,1,2017-07-15,2017,7,15,13:00:00,AUTOPISTA,12,"-58,49","-34,54",MOTO-SD,DESCONOCIDO,CONDUCTOR,MOTO,MASCULINO,58,1,2
2017-0092,1,2017-07-24,2017,7,24,22:16:01,AUTOPISTA,1,"-58,38","-34,62",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,66,1,2
2017-0093,1,2017-07-25,2017,7,25,16:48:40,AUTOPISTA,13,"-58,44","-34,55",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,0,1,2
2017-0094,1,2017-07-27,2017,7,27,08:50:00,CALLE,10,"-58,53","-34,62",BICICLETA-CARGAS,CARGAS,CICLISTA,BICICLETA,FEMENINO,56,1,2
2017-0095,1,2017-08-06,2017,8,6,08:00:00,AVENIDA,14,"-58,42","-34,60",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,36,1,2
2017-0096,1,2017-08-07,2017,8,7,19:50:00,AVENIDA,13,"-58,47","-34,55",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,87,1,2
2017-0098,1,2017-08-08,2017,8,8,12:10:00,CALLE,7,"-58,46","-34,63",PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,61,1,2
2017-0099,1,2017-08-17,2017,8,17,19:45:00,AVENIDA,14,"-58,42","-34,56",BICICLETA-AUTO,AUTO,CICLISTA,BICICLETA,MASCULINO,28,1,2
2017-0100,1,2017-08-21,2017,8,21,07:45:00,CALLE,3,"-58,40","-34,62",MOTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,MOTO,FEMENINO,16,1,2
2017-0101,1,2017-08-23,2017,8,23,10:00:00,AVENIDA,13,"-58,45","-34,57",MULTIPLE,MULTIPLE,PEATON,PEATON,FEMENINO,61,1,2
2017-0102,1,2017-08-24,2017,8,24,01:10:00,AVENIDA,4,"-58,40","-34,65",PEATON-CARGAS,CARGAS,PEATON,PEATON,MASCULINO,46,1,2
2017-0104,1,2017-08-25,2017,8,25,09:00:00,AVENIDA,1,"-58,38","-34,62",PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,18,1,2
2017-0106,1,2017-08-31,2017,8,31,19:50:00,CALLE,14,"-58,43","-34,58",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,85,1,2
2017-0107,1,2017-09-01,2017,9,1,11:30:00,AVENIDA,13,"-58,46","-34,54",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,41,1,2
2017-0108,2,2017-09-02,2017,9,2,04:53:08,AUTOPISTA,12,"-58,49","-34,55",AUTO-OBJETO FIJO,AUTO,PASAJERO,AUTO,MASCULINO,17,1,2
2017-0108,2,2017-09-02,2017,9,2,04:53:08,AUTOPISTA,12,"-58,49","-34,55",AUTO-OBJETO FIJO,AUTO,PASAJERO,AUTO,MASCULINO,10,1,2
2017-0109,1,2017-09-04,2017,9,4,21:00:00,AVENIDA,7,"-58,47","-34,64",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,21,1,2
2017-0110,1,2017-09-06,2017,9,6,14:15:00,AVENIDA,1,"-58,37","-34,60",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,56,1,2
2017-0111,1,2017-09-07,2017,9,7,18:23:37,CALLE,4,"-58,42","-34,64",PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,79,1,2
2017-0112,2,2017-09-10,2017,9,10,09:32:17,AUTOPISTA,7,"-58,46","-34,64",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,MASCULINO,1,1,2
2017-0112,2,2017-09-10,2017,9,10,09:32:17,AUTOPISTA,7,"-58,46","-34,64",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,MASCULINO,0,1,2
2017-0113,1,2017-09-11,2017,9,11,06:30:00,AVENIDA,1,"-58,38","-34,60",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,76,1,2
2017-0114,1,2017-09-15,2017,9,15,02:30:00,AVENIDA,2,"-58,39","-34,58",AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,26,1,2
2017-0115,1,2017-09-19,2017,9,19,18:52:33,AVENIDA,5,"-58,42","-34,63",MOTO-BICICLETA,BICICLETA,CONDUCTOR,MOTO,MASCULINO,34,1,2
2017-0116,1,2017-09-20,2017,9,20,22:24:00,AUTOPISTA,12,"-58,51","-34,58",MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,22,1,2
2017-0118,1,2017-09-22,2017,9,22,07:02:09,AVENIDA,4,"-58,38","-34,65",MOTO-AUTO,AUTO,PASAJERO,MOTO,FEMENINO,26,1,2
2017-0120,1,2017-10-02,2017,10,2,15:55:33,AUTOPISTA,9,"-58,47","-34,66",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,20,1,2
2017-0123,1,2017-10-10,2017,10,10,01:05:38,AVENIDA,8,"-58,47","-34,67",PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,36,1,2
2017-0124,1,2017-10-12,2017,10,12,14:40:28,CALLE,15,"-58,44","-34,59",MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,51,1,2
2017-0125,1,2017-10-13,2017,10,13,06:12:20,AVENIDA,8,"-58,47","-34,68",MOTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,MOTO,MASCULINO,29,1,2
2017-0126,2,2017-10-14,2017,10,14,06:15:00,AVENIDA,8,"-58,48","-34,68",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,MASCULINO,39,1,2
2017-0126,2,2017-10-14,2017,10,14,06:15:00,AVENIDA,8,"-58,48","-34,68",AUTO-OBJETO FIJO,OBJETO FIJO,CONDUCTOR,AUTO,MASCULINO,36,1,2
2017-0127,1,2017-10-16,2017,10,16,07:45:00,AVENIDA,2,"-58,41","-34,60",MOTO-MOTO,MOTO,PASAJERO,MOTO,MASCULINO,24,1,2
2017-0128,1,2017-10-17,2017,10,17,12:30:00,CALLE,6,"-58,44","-34,61",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,60,1,2
2017-0129,1,2017-10-26,2017,10,26,19:15:15,AUTOPISTA,9,"-58,47","-34,65",MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,57,1,2
2017-0130,1,2017-10-27,2017,10,27,05:30:00,AVENIDA,15,"-58,48","-34,60",AUTO-CARGAS,CARGAS,CONDUCTOR,AUTO,MASCULINO,23,1,2
2017-0132,1,2017-10-30,2017,10,30,14:00:00,AVENIDA,8,"-58,47","-34,69",MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,23,1,2
2017-0134,1,2017-11-06,2017,11,6,18:00:00,AVENIDA,8,"-58,44","-34,67",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,47,1,2
2017-0135,1,2017-11-07,2017,11,7,12:14:10,AVENIDA,15,"-58,47","-34,60",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,24,1,2
2017-0136,1,2017-11-16,2017,11,16,08:43:00,AVENIDA,4,"-58,42","-34,66",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,55,1,2
2017-0137,1,2017-11-17,2017,11,17,11:45:00,AVENIDA,11,"-58,51","-34,59",PEATON-CARGAS,CARGAS,PEATON,PEATON,FEMENINO,60,1,2
2017-0138,1,2017-11-19,2017,11,19,10:30:00,AVENIDA,7,"-58,46","-34,64",MOTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,MOTO,MASCULINO,25,1,2
2017-0139,1,2017-11-19,2017,11,19,22:30:00,AVENIDA,8,"-58,45","-34,68",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,FEMENINO,15,1,2
2017-0140,1,2017-11-19,2017,11,19,23:22:17,AUTOPISTA,4,nan,nan,MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,24,1,2
2017-0141,1,2017-11-23,2017,11,23,19:45:00,AVENIDA,6,"-58,43","-34,63",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,22,1,2
2017-0143,1,2017-11-25,2017,11,25,21:45:00,CALLE,11,"-58,46","-34,61",AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,MASCULINO,50,1,2
2017-0144,1,2017-11-26,2017,11,26,06:45:00,AUTOPISTA,8,"-58,47","-34,70",AUTO-OBJETO FIJO,OBJETO FIJO,PASAJERO,AUTO,FEMENINO,50,1,2
2017-0145,1,2017-11-26,2017,11,26,17:05:00,CALLE,5,"-58,42","-34,61",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,58,1,2
2017-0147,1,2017-11-28,2017,11,28,11:15:00,AUTOPISTA,9,"-58,50","-34,67",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,49,1,2
2017-0148,1,2017-11-29,2017,11,29,10:45:00,AVENIDA,3,"-58,41","-34,62",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,FEMENINO,82,1,2
2017-0149,1,2017-11-30,2017,11,30,12:20:00,AVENIDA,1,"-58,37","-34,61",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,13,1,2
2017-0150,1,2017-12-04,2017,12,4,01:15:00,AVENIDA,9,"-58,51","-34,64",PEATON-AUTO,AUTO,PEATON,PEATON,MASCULINO,56,1,2
2017-0151,1,2017-12-04,2017,12,4,02:15:00,CALLE,4,"-58,37","-34,66",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,0,1,2
2017-0152,1,2017-12-06,2017,12,6,17:30:00,CALLE,4,"-58,41","-34,65",BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,MASCULINO,19,1,2
2017-0153,2,2017-12-11,2017,12,11,02:00:00,AVENIDA,6,"-58,43","-34,62",MOTO-PASAJEROS,PASAJEROS,PASAJERO,MOTO,MASCULINO,0,1,2
2017-0153,2,2017-12-11,2017,12,11,02:00:00,AVENIDA,6,"-58,43","-34,62",MOTO-PASAJEROS,PASAJEROS,CONDUCTOR,MOTO,MASCULINO,30,1,2
2017-0154,1,2017-12-11,2017,12,11,09:15:00,AVENIDA,4,"-58,39","-34,63",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,76,1,2
2017-0155,1,2017-12-12,2017,12,12,21:25:41,AVENIDA,7,"-58,46","-34,63",SD-MOTO,MOTO,DESCONOCIDO,DESCONOCIDO,MASCULINO,77,1,2
2017-0157,1,2017-12-17,2017,12,17,09:02:00,AUTOPISTA,9,"-58,53","-34,65",AUTO-PASAJEROS,PASAJEROS,CONDUCTOR,AUTO,MASCULINO,53,1,2
2017-0158,1,2017-12-18,2017,12,18,21:30:00,AUTOPISTA,11,"-58,52","-34,59",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,32,1,2
2017-0159,1,2017-12-20,2017,12,20,04:31:27,AVENIDA,1,"-58,39","-34,62",MOTO-AUTO,AUTO,CONDUCTOR,MOTO,MASCULINO,27,1,2
2017-0160,1,2017-12-22,2017,12,22,13:15:00,AVENIDA,7,"-58,47","-34,63",PEATON-MOTO,MOTO,PEATON,PEATON,FEMENINO,30,1,2
2017-0161,1,2017-12-26,2017,12,26,15:30:00,AVENIDA,9,"-58,48","-34,66",PEATON-AUTO,AUTO,PEATON,PEATON,FEMENINO,30,1,2
2018-0001,1,2018-01-01,2018,1,1,22:50:00,AVENIDA,3,"-58,40","-34,62",PEATON-MOTO,MOTO,PEATON,PEATON,MASCULINO,83,1,1
2018-0002,1,2018-01-03,2018,1,3,16:40:00,CALLE,1,"-58,37","-34,62",BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,FEMENINO,26,1,1
2018-0003,1,2018-01-05,2018,1,5,10:12:00,AVENIDA,15,"-58,45","-34,60",MULTIPLE,MULTIPLE,PEATON,PEATON,FEMENINO,58,1,1
2018-0004,1,2018-01-09,2018,1,9,09:40:00,AVENIDA,13,"-58,46","-34,54",MULTIPLE,MULTIPLE,CONDUCTOR,MOTO,MASCULINO,39,1,1
2018-0005,1,2018-01-09,2018,1,9,22:30:00,AVENIDA,1,"-58,37","-34,62",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,54,1,1
2018-0006,1,2018-01-10,2018,1,10,21:15:00,CALLE,6,"-58,44","-34,62",BICICLETA-PASAJEROS,PASAJEROS,CICLISTA,BICICLETA,FEMENINO,45,1,1
2018-0007,1,2018-01-11,2018,1,11,02:30:00,AUTOPISTA,9,"-58,53","-34,64",AUTO-AUTO,AUTO,CONDUCTOR,AUTO,MASCULINO,46,1,1
2018-0008,1,2018-01-12,2018,1,12,17:50:00,AVENIDA,1,"-58,37","-34,62",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,FEMENINO,32,1,1
2018-0009,1,2018-01-14,2018,1,14,02:00:00,AVENIDA,4,"-58,37","-34,63",MOTO-MOTO,MOTO,CONDUCTOR,MOTO,MASCULINO,19,1,1
2018-0010,1,2018-01-18,2018,1,18,05:10:00,CALLE,10,"-58,50","-34,63",MOTO-CARGAS,CARGAS,CONDUCTOR,MOTO,MASCULINO,40,1,1
2018-0011,1,2018-01-19,2018,1,19,10:30:00,AVENIDA,2,"-58,39","-34,59",PEATON-PASAJEROS,PASAJEROS,PEATON,PEATON,MASCULINO,84,1,1
